filepath,label,region,latitude,longitude,source,gbif_id,gbif_platform
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4127259243.jpg,Phragmites australis,Lisboa,38.690375,-9.421157,gbif_dl,4127259243,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3307154185.jpeg,Phragmites australis,Aveiro,40.628284,-8.661923,gbif_dl,3307154185,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3415673889.jpeg,Phragmites australis,Lisboa,38.847427,-8.97668,gbif_dl,3415673889,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2859933636.jpeg,Phragmites australis,Aveiro,40.644206,-8.661241,gbif_dl,2859933636,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1805395983.jpeg,Phragmites australis,Madeira,33.061648,-16.32962,gbif_dl,1805395983,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3335262577.jpeg,Phragmites australis,Faro,37.057746,-8.076464,gbif_dl,3335262577,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3456906763.jpeg,Phragmites australis,Leiria,39.775223,-9.023094,gbif_dl,3456906763,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1990442844.JPG,Phragmites australis,Aveiro,40.558457,-8.76394,gbif_dl,1990442844,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3097176775.jpeg,Phragmites australis,Faro,37.056565,-8.076838,gbif_dl,3097176775,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6334168629.jpg,Phragmites australis,Lisboa,39.142089,-9.376686,gbif_dl,6334168629,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4400352793.jpeg,Phragmites australis,Aveiro,40.633246,-8.661642,gbif_dl,4400352793,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3039334636.jpeg,Phragmites australis,Aveiro,40.538911,-8.765328,gbif_dl,3039334636,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1978436217.jpeg,Phragmites australis,Faro,37.023235,-7.944269,gbif_dl,1978436217,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1839204107.jpeg,Phragmites australis,Coimbra,40.178852,-8.555322,gbif_dl,1839204107,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4976209691.jpeg,Phragmites australis,Leiria,39.449865,-9.135493,gbif_dl,4976209691,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4900988917.jpeg,Phragmites australis,Lisboa,38.818717,-9.085934,gbif_dl,4900988917,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3031822418.jpeg,Phragmites australis,Aveiro,40.539068,-8.765264,gbif_dl,3031822418,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3415871760.jpeg,Phragmites australis,Lisboa,38.939363,-8.967808,gbif_dl,3415871760,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5231159476.jpeg,Phragmites australis,Aveiro,40.638797,-8.659272,gbif_dl,5231159476,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3039200989.jpeg,Phragmites australis,Aveiro,40.535551,-8.765511,gbif_dl,3039200989,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3457002502.jpeg,Phragmites australis,Leiria,39.874455,-8.854858,gbif_dl,3457002502,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3773183224.jpeg,Phragmites australis,Aveiro,40.967627,-8.649415,gbif_dl,3773183224,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4981931854.jpeg,Phragmites australis,Setúbal,38.489724,-9.182472,gbif_dl,4981931854,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3986180308.jpg,Phragmites australis,Aveiro,40.638512,-8.660206,gbif_dl,3986180308,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1986524978.jpeg,Phragmites australis,Aveiro,40.606383,-8.675422,gbif_dl,1986524978,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3032017626.jpeg,Phragmites australis,Coimbra,40.47556,-8.729374,gbif_dl,3032017626,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4926067899.jpeg,Phragmites australis,Aveiro,40.664891,-8.638808,gbif_dl,4926067899,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3925096232.jpeg,Phragmites australis,Leiria,40.021222,-8.867354,gbif_dl,3925096232,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6147714603.jpeg,Phragmites australis,Faro,37.090525,-8.329344,gbif_dl,6147714603,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3399303937.jpg,Phragmites australis,Leiria,39.397107,-9.208649,gbif_dl,3399303937,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4596997618.jpeg,Phragmites australis,,40.486161,-8.740289,gbif_dl,4596997618,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2397466561.jpeg,Phragmites australis,Coimbra,40.441505,-8.752055,gbif_dl,2397466561,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4596905768.jpeg,Phragmites australis,Aveiro,40.559321,-8.767989,gbif_dl,4596905768,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6147446056.jpg,Phragmites australis,Lisboa,38.706582,-9.137884,gbif_dl,6147446056,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4414247196.jpg,Phragmites australis,Aveiro,40.964442,-8.642721,gbif_dl,4414247196,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6235987661.jpg,Phragmites australis,Lisboa,38.882415,-9.041357,gbif_dl,6235987661,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6179077700.jpg,Phragmites australis,Leiria,39.294366,-9.185358,gbif_dl,6179077700,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5827383103.jpg,Phragmites australis,Lisboa,39.13909,-9.380235,gbif_dl,5827383103,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4510078240.jpg,Phragmites australis,Faro,37.094433,-8.334367,gbif_dl,4510078240,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4438905514.jpg,Phragmites australis,Faro,37.093433,-8.332247,gbif_dl,4438905514,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3328004933.jpeg,Phragmites australis,Faro,37.056533,-8.076872,gbif_dl,3328004933,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6252148071.jpg,Phragmites australis,Setúbal,38.413309,-8.752395,gbif_dl,6252148071,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3902276907.jpeg,Phragmites australis,Faro,37.028309,-7.948969,gbif_dl,3902276907,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4400481640.jpeg,Phragmites australis,Setúbal,38.728797,-8.893218,gbif_dl,4400481640,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5293101512.jpg,Phragmites australis,Aveiro,40.824537,-8.629628,gbif_dl,5293101512,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4172224260.jpeg,Phragmites australis,Faro,37.101519,-8.152465,gbif_dl,4172224260,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4921929533.jpeg,Phragmites australis,Aveiro,40.55588,-8.762727,gbif_dl,4921929533,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6131444025.jpg,Phragmites australis,Braga,41.608867,-8.806003,gbif_dl,6131444025,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2460059536.jpg,Phragmites australis,Madeira,32.67901,-17.088743,gbif_dl,2460059536,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5153307552.jpeg,Phragmites australis,Porto,41.275411,-8.727814,gbif_dl,5153307552,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5231443449.jpg,Phragmites australis,Faro,37.093395,-8.332208,gbif_dl,5231443449,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6147644933.jpg,Phragmites australis,Braga,41.488122,-8.76892,gbif_dl,6147644933,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3456056824.jpeg,Phragmites australis,Faro,37.035511,-7.980833,gbif_dl,3456056824,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1453069275.JPG,Phragmites australis,Coimbra,40.452337,-8.795097,gbif_dl,1453069275,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2543049946.jpeg,Phragmites australis,Aveiro,40.694998,-8.624767,gbif_dl,2543049946,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1986561955.jpeg,Phragmites australis,Évora,38.943309,-8.087013,gbif_dl,1986561955,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5889353154.jpg,Phragmites australis,Setúbal,38.64978,-9.10407,gbif_dl,5889353154,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3059111030.jpeg,Phragmites australis,Coimbra,40.467242,-8.73424,gbif_dl,3059111030,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2460021115.jpeg,Phragmites australis,Aveiro,40.646083,-8.655133,gbif_dl,2460021115,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5909237414.jpg,Phragmites australis,Aveiro,40.968578,-8.646383,gbif_dl,5909237414,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3327708331.jpeg,Phragmites australis,Aveiro,40.549188,-8.769554,gbif_dl,3327708331,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3008459773.jpeg,Phragmites australis,Aveiro,40.549134,-8.702585,gbif_dl,3008459773,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5007997164.jpeg,Phragmites australis,Setúbal,38.73129,-8.897932,gbif_dl,5007997164,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4535590938.jpeg,Phragmites australis,Lisboa,39.177277,-9.348848,gbif_dl,4535590938,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6131484822.jpg,Phragmites australis,Aveiro,40.552384,-8.766281,gbif_dl,6131484822,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5828004887.jpg,Phragmites australis,Coimbra,40.442657,-8.752694,gbif_dl,5828004887,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5938294261.jpg,Phragmites australis,Setúbal,38.664612,-9.168872,gbif_dl,5938294261,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2460116988.jpeg,Phragmites australis,Madeira,32.679082,-17.088841,gbif_dl,2460116988,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3325658495.jpeg,Phragmites australis,Aveiro,40.972167,-8.641546,gbif_dl,3325658495,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5140767594.jpg,Phragmites australis,Coimbra,40.307807,-8.776304,gbif_dl,5140767594,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5938270581.jpg,Phragmites australis,Setúbal,38.729538,-8.902478,gbif_dl,5938270581,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5293307414.jpg,Phragmites australis,Faro,37.094014,-8.333795,gbif_dl,5293307414,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5892586584.jpg,Phragmites australis,Lisboa,38.949627,-8.976577,gbif_dl,5892586584,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2864784622.jpeg,Phragmites australis,Lisboa,39.301521,-9.231115,gbif_dl,2864784622,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4400055640.jpeg,Phragmites australis,,38.60977,-8.654643,gbif_dl,4400055640,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4165659770.jpeg,Phragmites australis,Coimbra,40.243795,-8.808489,gbif_dl,4165659770,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5938280154.jpg,Phragmites australis,Coimbra,40.175972,-8.55542,gbif_dl,5938280154,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5831046925.jpg,Phragmites australis,Santarém,39.236141,-8.582816,gbif_dl,5831046925,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6352839374.jpg,Phragmites australis,Lisboa,39.142989,-9.37445,gbif_dl,6352839374,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5938293349.jpg,Phragmites australis,Setúbal,38.523372,-9.148017,gbif_dl,5938293349,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2529292753.jpeg,Phragmites australis,Aveiro,40.660108,-8.685207,gbif_dl,2529292753,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6185499464.jpg,Phragmites australis,Lisboa,38.863028,-9.049631,gbif_dl,6185499464,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5827404072.jpg,Phragmites australis,Setúbal,38.523211,-9.144245,gbif_dl,5827404072,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3385207687.jpeg,Phragmites australis,Aveiro,40.640095,-8.671627,gbif_dl,3385207687,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6352476835.jpg,Phragmites australis,Setúbal,38.608343,-8.65648,gbif_dl,6352476835,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3391564717.jpg,Phragmites australis,Aveiro,40.970146,-8.643614,gbif_dl,3391564717,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3455765833.jpeg,Phragmites australis,Aveiro,40.63059,-8.663159,gbif_dl,3455765833,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6163074693.jpg,Phragmites australis,Faro,37.022414,-7.94673,gbif_dl,6163074693,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2803059536.jpeg,Phragmites australis,Beja,37.616539,-7.654498,gbif_dl,2803059536,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3415789000.jpeg,Phragmites australis,Leiria,39.449249,-9.133934,gbif_dl,3415789000,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5006837552.jpeg,Phragmites australis,Aveiro,40.637124,-8.669052,gbif_dl,5006837552,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4937231619.jpeg,Phragmites australis,Aveiro,40.529957,-8.774388,gbif_dl,4937231619,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5908683616.jpg,Phragmites australis,Santarém,39.235961,-8.585648,gbif_dl,5908683616,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2397463232.jpeg,Phragmites australis,Aveiro,40.845173,-8.662274,gbif_dl,2397463232,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4919745741.jpeg,Phragmites australis,Faro,37.092645,-8.331192,gbif_dl,4919745741,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5063937947.jpg,Phragmites australis,Setúbal,38.523537,-9.144188,gbif_dl,5063937947,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\2802956465.jpeg,Phragmites australis,Faro,37.020398,-7.984905,gbif_dl,2802956465,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4919706266.jpeg,Phragmites australis,Faro,37.094028,-8.333858,gbif_dl,4919706266,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1586136875.jpeg,Phragmites australis,Leiria,39.575722,-9.002618,gbif_dl,1586136875,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3039279972.jpeg,Phragmites australis,Aveiro,40.554445,-8.764634,gbif_dl,3039279972,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5828232274.jpg,Phragmites australis,Aveiro,40.968248,-8.647464,gbif_dl,5828232274,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\5903859447.jpg,Phragmites australis,Leiria,39.404493,-9.195944,gbif_dl,5903859447,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3457102349.jpeg,Phragmites australis,Aveiro,40.532072,-8.76756,gbif_dl,3457102349,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\4516523988.jpeg,Phragmites australis,Santarém,39.255933,-8.766626,gbif_dl,4516523988,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\6147614586.jpg,Phragmites australis,Aveiro,40.594067,-8.685881,gbif_dl,6147614586,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\1802701304.jpeg,Phragmites australis,Setúbal,38.738703,-8.918497,gbif_dl,1802701304,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Phragmites_australis\3456986956.jpeg,Phragmites australis,Setúbal,38.400862,-8.779416,gbif_dl,3456986956,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109299455.jpg,Acacia dealbata,,32.695232,-16.98872,gbif_dl,5109299455,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2645779584.jpg,Acacia dealbata,,38.926181,-9.206301,gbif_dl,2645779584,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109999936.jpg,Acacia dealbata,,40.203743,-7.409667,gbif_dl,5109999936,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2643617746.jpg,Acacia dealbata,,41.705083,-8.84026,gbif_dl,2643617746,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5110373380.jpg,Acacia dealbata,,40.403807,-7.826432,gbif_dl,5110373380,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5110529158.jpg,Acacia dealbata,,38.803021,-9.481746,gbif_dl,5110529158,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5110514899.jpg,Acacia dealbata,,40.287412,-7.961002,gbif_dl,5110514899,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2644156528.jpg,Acacia dealbata,,39.386829,-9.230237,gbif_dl,2644156528,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2644332072.jpg,Acacia dealbata,,37.511774,-8.476167,gbif_dl,2644332072,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\3949238296.jpg,Acacia dealbata,,41.766779,-8.183831,gbif_dl,3949238296,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109435766.jpg,Acacia dealbata,,41.678073,-8.698425,gbif_dl,5109435766,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109924476.jpg,Acacia dealbata,,37.312774,-8.573924,gbif_dl,5109924476,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109914067.jpg,Acacia dealbata,,40.536098,-7.523909,gbif_dl,5109914067,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\3949574990.jpg,Acacia dealbata,,40.209103,-8.281,gbif_dl,3949574990,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2974325513.jpg,Acacia dealbata,,41.697014,-8.779784,gbif_dl,2974325513,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\3949688000.jpg,Acacia dealbata,,41.209156,-8.503575,gbif_dl,3949688000,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109252721.jpg,Acacia dealbata,,38.775648,-9.422183,gbif_dl,5109252721,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2645835043.jpg,Acacia dealbata,,37.287348,-8.554317,gbif_dl,2645835043,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\2644302765.jpg,Acacia dealbata,,38.926305,-9.206152,gbif_dl,2644302765,plantnet
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\plantnet\Acacia_dealbata\5109283888.jpg,Acacia dealbata,,40.348198,-8.173284,gbif_dl,5109283888,plantnet
